Energy Usage Information
"For location: DEMO HOUSEHOLD, AGOURA HILLS CA 91301

Meter Reading Information
"Type of readings: Electricity"

Summary of Electric Power Usage Information*
"Your download will contain interval usage data that is currently available for your selected Service Account. Based on how our systems process and categorize usage data, your download may contain usage data of the following types: actual, estimated, validated or missing. "

Detailed Usage
"04/26/2026 ","04/26/2026 3:00PM ","04/26/2026 4:00PM ","0.576","0.000"
"04/26/2026 ","04/26/2026 4:00PM ","04/26/2026 5:00PM ","0.924","0.000"
"04/26/2026 ","04/26/2026 5:00PM ","04/26/2026 6:00PM ","1.278","0.000"
"04/26/2026 ","04/26/2026 6:00PM ","04/26/2026 7:00PM ","0.984","0.000"
"04/26/2026 ","04/26/2026 7:00PM ","04/26/2026 8:00PM ","0.960","0.000"
"04/26/2026 ","04/26/2026 8:00PM ","04/26/2026 9:00PM ","0.786","0.000"
"04/26/2026 ","04/26/2026 9:00PM ","04/26/2026 10:00PM ","0.684","0.000"
"04/26/2026 ","04/26/2026 10:00PM ","04/26/2026 11:00PM ","0.558","0.000"
"04/26/2026 ","04/26/2026 11:00PM ","04/27/2026 12:00AM ","0.408","0.000"
"04/27/2026 ","04/27/2026 12:00AM ","04/27/2026 01:00AM ","0.306","0.000"
"04/27/2026 ","04/27/2026 01:00AM ","04/27/2026 02:00AM ","0.324","0.000"
"04/27/2026 ","04/27/2026 02:00AM ","04/27/2026 03:00AM ","0.318","0.000"
"04/27/2026 ","04/27/2026 03:00AM ","04/27/2026 04:00AM ","0.306","0.000"
"04/27/2026 ","04/27/2026 04:00AM ","04/27/2026 05:00AM ","0.354","0.000"
"04/27/2026 ","04/27/2026 05:00AM ","04/27/2026 06:00AM ","8.130","0.000"
"04/27/2026 ","04/27/2026 06:00AM ","04/27/2026 07:00AM ","8.190","0.000"
"04/27/2026 ","04/27/2026 07:00AM ","04/27/2026 08:00AM ","4.740","0.000"
"04/27/2026 ","04/27/2026 08:00AM ","04/27/2026 09:00AM ","0.570","0.000"
"04/27/2026 ","04/27/2026 09:00AM ","04/27/2026 10:00AM ","0.570","0.000"
"04/27/2026 ","04/27/2026 10:00AM ","04/27/2026 11:00AM ","0.576","0.000"
"04/27/2026 ","04/27/2026 11:00AM ","04/27/2026 12:00PM ","0.624","0.000"
"04/27/2026 ","04/27/2026 12:00PM ","04/27/2026 1:00PM ","0.684","0.000"
"04/27/2026 ","04/27/2026 1:00PM ","04/27/2026 2:00PM ","0.762","0.000"
"04/27/2026 ","04/27/2026 2:00PM ","04/27/2026 3:00PM ","0.744","0.000"
"04/27/2026 ","04/27/2026 3:00PM ","04/27/2026 4:00PM ","0.666","0.000"
"04/27/2026 ","04/27/2026 4:00PM ","04/27/2026 5:00PM ","0.702","0.000"
"04/27/2026 ","04/27/2026 5:00PM ","04/27/2026 6:00PM ","0.864","0.000"
"04/27/2026 ","04/27/2026 6:00PM ","04/27/2026 7:00PM ","0.840","0.000"
"04/27/2026 ","04/27/2026 7:00PM ","04/27/2026 8:00PM ","0.876","0.000"
"04/27/2026 ","04/27/2026 8:00PM ","04/27/2026 9:00PM ","1.578","0.000"
"04/27/2026 ","04/27/2026 9:00PM ","04/27/2026 10:00PM ","1.176","0.000"
"04/27/2026 ","04/27/2026 10:00PM ","04/27/2026 11:00PM ","0.762","0.000"
"04/27/2026 ","04/27/2026 11:00PM ","04/28/2026 12:00AM ","0.576","0.000"
"04/28/2026 ","04/28/2026 12:00AM ","04/28/2026 01:00AM ","0.318","0.000"
"04/28/2026 ","04/28/2026 01:00AM ","04/28/2026 02:00AM ","0.312","0.000"
"04/28/2026 ","04/28/2026 02:00AM ","04/28/2026 03:00AM ","0.318","0.000"
"04/28/2026 ","04/28/2026 03:00AM ","04/28/2026 04:00AM ","0.294","0.000"
"04/28/2026 ","04/28/2026 04:00AM ","04/28/2026 05:00AM ","0.312","0.000"
"04/28/2026 ","04/28/2026 05:00AM ","04/28/2026 06:00AM ","0.300","0.000"
"04/28/2026 ","04/28/2026 06:00AM ","04/28/2026 07:00AM ","0.708","0.000"
"04/28/2026 ","04/28/2026 07:00AM ","04/28/2026 08:00AM ","1.404","0.000"
"04/28/2026 ","04/28/2026 08:00AM ","04/28/2026 09:00AM ","0.672","0.000"
"04/28/2026 ","04/28/2026 09:00AM ","04/28/2026 10:00AM ","0.600","0.000"
"04/28/2026 ","04/28/2026 10:00AM ","04/28/2026 11:00AM ","0.576","0.000"
"04/28/2026 ","04/28/2026 11:00AM ","04/28/2026 12:00PM ","0.558","0.000"
"04/28/2026 ","04/28/2026 12:00PM ","04/28/2026 1:00PM ","0.522","0.000"
"04/28/2026 ","04/28/2026 1:00PM ","04/28/2026 2:00PM ","0.564","0.000"
"04/28/2026 ","04/28/2026 2:00PM ","04/28/2026 3:00PM ","0.594","0.000"
"04/28/2026 ","04/28/2026 3:00PM ","04/28/2026 4:00PM ","0.672","0.000"
"04/28/2026 ","04/28/2026 4:00PM ","04/28/2026 5:00PM ","0.678","0.000"
"04/28/2026 ","04/28/2026 5:00PM ","04/28/2026 6:00PM ","0.684","0.000"
"04/28/2026 ","04/28/2026 6:00PM ","04/28/2026 7:00PM ","0.666","0.000"
"04/28/2026 ","04/28/2026 7:00PM ","04/28/2026 8:00PM ","0.912","0.000"
"04/28/2026 ","04/28/2026 8:00PM ","04/28/2026 9:00PM ","0.882","0.000"
"04/28/2026 ","04/28/2026 9:00PM ","04/28/2026 10:00PM ","0.924","0.000"
"04/28/2026 ","04/28/2026 10:00PM ","04/28/2026 11:00PM ","0.774","0.000"
"04/28/2026 ","04/28/2026 11:00PM ","04/29/2026 12:00AM ","0.690","0.000"
"04/29/2026 ","04/29/2026 12:00AM ","04/29/2026 01:00AM ","0.570","0.000"
"04/29/2026 ","04/29/2026 01:00AM ","04/29/2026 02:00AM ","0.462","0.000"
"04/29/2026 ","04/29/2026 02:00AM ","04/29/2026 03:00AM ","0.450","0.000"
"04/29/2026 ","04/29/2026 03:00AM ","04/29/2026 04:00AM ","0.384","0.000"
"04/29/2026 ","04/29/2026 04:00AM ","04/29/2026 05:00AM ","0.420","0.000"
"04/29/2026 ","04/29/2026 05:00AM ","04/29/2026 06:00AM ","0.372","0.000"
"04/29/2026 ","04/29/2026 06:00AM ","04/29/2026 07:00AM ","0.630","0.000"
"04/29/2026 ","04/29/2026 07:00AM ","04/29/2026 08:00AM ","1.056","0.000"
"04/29/2026 ","04/29/2026 08:00AM ","04/29/2026 09:00AM ","0.714","0.000"
"04/29/2026 ","04/29/2026 09:00AM ","04/29/2026 10:00AM ","0.606","0.000"
"04/29/2026 ","04/29/2026 10:00AM ","04/29/2026 11:00AM ","0.672","0.000"
"04/29/2026 ","04/29/2026 11:00AM ","04/29/2026 12:00PM ","0.546","0.000"
"04/29/2026 ","04/29/2026 12:00PM ","04/29/2026 1:00PM ","2.106","0.000"
"04/29/2026 ","04/29/2026 1:00PM ","04/29/2026 2:00PM ","0.792","0.000"
"04/29/2026 ","04/29/2026 2:00PM ","04/29/2026 3:00PM ","0.612","0.000"
"04/29/2026 ","04/29/2026 3:00PM ","04/29/2026 4:00PM ","0.546","0.000"
"04/29/2026 ","04/29/2026 4:00PM ","04/29/2026 5:00PM ","0.522","0.000"
"04/29/2026 ","04/29/2026 5:00PM ","04/29/2026 6:00PM ","0.654","0.000"
"04/29/2026 ","04/29/2026 6:00PM ","04/29/2026 7:00PM ","0.810","0.000"
"04/29/2026 ","04/29/2026 7:00PM ","04/29/2026 8:00PM ","0.870","0.000"
"04/29/2026 ","04/29/2026 8:00PM ","04/29/2026 9:00PM ","2.172","0.000"
"04/29/2026 ","04/29/2026 9:00PM ","04/29/2026 10:00PM ","0.762","0.000"
"04/29/2026 ","04/29/2026 10:00PM ","04/29/2026 11:00PM ","0.558","0.000"
"04/29/2026 ","04/29/2026 11:00PM ","04/30/2026 12:00AM ","0.552","0.000"
"04/30/2026 ","04/30/2026 12:00AM ","04/30/2026 01:00AM ","0.402","0.000"
"04/30/2026 ","04/30/2026 01:00AM ","04/30/2026 02:00AM ","0.306","0.000"
"04/30/2026 ","04/30/2026 02:00AM ","04/30/2026 03:00AM ","4.224","0.000"
"04/30/2026 ","04/30/2026 03:00AM ","04/30/2026 04:00AM ","8.154","0.000"
"04/30/2026 ","04/30/2026 04:00AM ","04/30/2026 05:00AM ","8.100","0.000"
"04/30/2026 ","04/30/2026 05:00AM ","04/30/2026 06:00AM ","8.118","0.000"
"04/30/2026 ","04/30/2026 06:00AM ","04/30/2026 07:00AM ","8.136","0.000"
"04/30/2026 ","04/30/2026 07:00AM ","04/30/2026 08:00AM ","3.582","0.000"
"04/30/2026 ","04/30/2026 08:00AM ","04/30/2026 09:00AM ","0.666","0.000"
"04/30/2026 ","04/30/2026 09:00AM ","04/30/2026 10:00AM ","0.576","0.000"
"04/30/2026 ","04/30/2026 10:00AM ","04/30/2026 11:00AM ","0.486","0.000"
"04/30/2026 ","04/30/2026 11:00AM ","04/30/2026 12:00PM ","0.636","0.000"
"04/30/2026 ","04/30/2026 12:00PM ","04/30/2026 1:00PM ","0.576","0.000"
"04/30/2026 ","04/30/2026 1:00PM ","04/30/2026 2:00PM ","1.020","0.000"
"04/30/2026 ","04/30/2026 2:00PM ","04/30/2026 3:00PM ","1.152","0.000"
"04/30/2026 ","04/30/2026 3:00PM ","04/30/2026 4:00PM ","0.870","0.000"
"04/30/2026 ","04/30/2026 4:00PM ","04/30/2026 5:00PM ","1.164","0.000"
"04/30/2026 ","04/30/2026 5:00PM ","04/30/2026 6:00PM ","1.746","0.000"
"04/30/2026 ","04/30/2026 6:00PM ","04/30/2026 7:00PM ","1.614","0.000"
"04/30/2026 ","04/30/2026 7:00PM ","04/30/2026 8:00PM ","1.428","0.000"
"04/30/2026 ","04/30/2026 8:00PM ","04/30/2026 9:00PM ","1.188","0.000"
"04/30/2026 ","04/30/2026 9:00PM ","04/30/2026 10:00PM ","0.984","0.000"
"04/30/2026 ","04/30/2026 10:00PM ","04/30/2026 11:00PM ","0.786","0.000"
"04/30/2026 ","04/30/2026 11:00PM ","05/01/2026 12:00AM ","0.654","0.000"
"05/01/2026 ","05/01/2026 12:00AM ","05/01/2026 01:00AM ","0.498","0.000"
"05/01/2026 ","05/01/2026 01:00AM ","05/01/2026 02:00AM ","0.354","0.000"
"05/01/2026 ","05/01/2026 02:00AM ","05/01/2026 03:00AM ","0.390","0.000"
"05/01/2026 ","05/01/2026 03:00AM ","05/01/2026 04:00AM ","0.354","0.000"
"05/01/2026 ","05/01/2026 04:00AM ","05/01/2026 05:00AM ","0.504","0.000"
"05/01/2026 ","05/01/2026 05:00AM ","05/01/2026 06:00AM ","0.420","0.000"
"05/01/2026 ","05/01/2026 06:00AM ","05/01/2026 07:00AM ","0.366","0.000"
"05/01/2026 ","05/01/2026 07:00AM ","05/01/2026 08:00AM ","1.170","0.000"
"05/01/2026 ","05/01/2026 08:00AM ","05/01/2026 09:00AM ","0.600","0.000"
"05/01/2026 ","05/01/2026 09:00AM ","05/01/2026 10:00AM ","0.516","0.000"
"05/01/2026 ","05/01/2026 10:00AM ","05/01/2026 11:00AM ","0.552","0.000"
"05/01/2026 ","05/01/2026 11:00AM ","05/01/2026 12:00PM ","0.480","0.000"
"05/01/2026 ","05/01/2026 12:00PM ","05/01/2026 1:00PM ","0.498","0.000"
"05/01/2026 ","05/01/2026 1:00PM ","05/01/2026 2:00PM ","0.504","0.000"
"05/01/2026 ","05/01/2026 2:00PM ","05/01/2026 3:00PM ","0.522","0.000"
"05/01/2026 ","05/01/2026 3:00PM ","05/01/2026 4:00PM ","0.546","0.000"
"05/01/2026 ","05/01/2026 4:00PM ","05/01/2026 5:00PM ","0.552","0.000"
"05/01/2026 ","05/01/2026 5:00PM ","05/01/2026 6:00PM ","1.164","0.000"
"05/01/2026 ","05/01/2026 6:00PM ","05/01/2026 7:00PM ","1.386","0.000"
"05/01/2026 ","05/01/2026 7:00PM ","05/01/2026 8:00PM ","1.344","0.000"
"05/01/2026 ","05/01/2026 8:00PM ","05/01/2026 9:00PM ","1.392","0.000"
"05/01/2026 ","05/01/2026 9:00PM ","05/01/2026 10:00PM ","1.584","0.000"
"05/01/2026 ","05/01/2026 10:00PM ","05/01/2026 11:00PM ","1.152","0.000"
"05/01/2026 ","05/01/2026 11:00PM ","05/02/2026 12:00AM ","0.900","0.000"
"05/02/2026 ","05/02/2026 12:00AM ","05/02/2026 01:00AM ","0.714","0.000"
"05/02/2026 ","05/02/2026 01:00AM ","05/02/2026 02:00AM ","0.390","0.000"
"05/02/2026 ","05/02/2026 02:00AM ","05/02/2026 03:00AM ","0.384","0.000"
"05/02/2026 ","05/02/2026 03:00AM ","05/02/2026 04:00AM ","5.550","0.000"
"05/02/2026 ","05/02/2026 04:00AM ","05/02/2026 05:00AM ","8.208","0.000"
"05/02/2026 ","05/02/2026 05:00AM ","05/02/2026 06:00AM ","8.184","0.000"
"05/02/2026 ","05/02/2026 06:00AM ","05/02/2026 07:00AM ","8.166","0.000"
"05/02/2026 ","05/02/2026 07:00AM ","05/02/2026 08:00AM ","3.174","0.000"
"05/02/2026 ","05/02/2026 08:00AM ","05/02/2026 09:00AM ","0.636","0.000"
"05/02/2026 ","05/02/2026 09:00AM ","05/02/2026 10:00AM ","0.726","0.000"
"05/02/2026 ","05/02/2026 10:00AM ","05/02/2026 11:00AM ","0.894","0.000"
"05/02/2026 ","05/02/2026 11:00AM ","05/02/2026 12:00PM ","1.398","0.000"
"05/02/2026 ","05/02/2026 12:00PM ","05/02/2026 1:00PM ","0.942","0.000"
"05/02/2026 ","05/02/2026 1:00PM ","05/02/2026 2:00PM ","0.768","0.000"
"05/02/2026 ","05/02/2026 2:00PM ","05/02/2026 3:00PM ","1.074","0.000"
"05/02/2026 ","05/02/2026 3:00PM ","05/02/2026 4:00PM ","1.380","0.000"
"05/02/2026 ","05/02/2026 4:00PM ","05/02/2026 5:00PM ","0.834","0.000"
"05/02/2026 ","05/02/2026 5:00PM ","05/02/2026 6:00PM ","0.672","0.000"
"05/02/2026 ","05/02/2026 6:00PM ","05/02/2026 7:00PM ","0.636","0.000"
"05/02/2026 ","05/02/2026 7:00PM ","05/02/2026 8:00PM ","0.666","0.000"
"05/02/2026 ","05/02/2026 8:00PM ","05/02/2026 9:00PM ","0.648","0.000"
"05/02/2026 ","05/02/2026 9:00PM ","05/02/2026 10:00PM ","0.636","0.000"
"05/02/2026 ","05/02/2026 10:00PM ","05/02/2026 11:00PM ","1.512","0.000"
"05/02/2026 ","05/02/2026 11:00PM ","05/03/2026 12:00AM ","1.050","0.000"
"05/03/2026 ","05/03/2026 12:00AM ","05/03/2026 01:00AM ","0.672","0.000"
"05/03/2026 ","05/03/2026 01:00AM ","05/03/2026 02:00AM ","0.666","0.000"
"05/03/2026 ","05/03/2026 02:00AM ","05/03/2026 03:00AM ","0.390","0.000"
"05/03/2026 ","05/03/2026 03:00AM ","05/03/2026 04:00AM ","0.396","0.000"
"05/03/2026 ","05/03/2026 04:00AM ","05/03/2026 05:00AM ","0.354","0.000"
"05/03/2026 ","05/03/2026 05:00AM ","05/03/2026 06:00AM ","0.360","0.000"
"05/03/2026 ","05/03/2026 06:00AM ","05/03/2026 07:00AM ","0.330","0.000"
"05/03/2026 ","05/03/2026 07:00AM ","05/03/2026 08:00AM ","0.318","0.000"
"05/03/2026 ","05/03/2026 08:00AM ","05/03/2026 09:00AM ","0.648","0.000"
"05/03/2026 ","05/03/2026 09:00AM ","05/03/2026 10:00AM ","0.798","0.000"
"05/03/2026 ","05/03/2026 10:00AM ","05/03/2026 11:00AM ","0.672","0.000"
"05/03/2026 ","05/03/2026 11:00AM ","05/03/2026 12:00PM ","0.732","0.000"
"05/03/2026 ","05/03/2026 12:00PM ","05/03/2026 1:00PM ","0.876","0.000"
"05/03/2026 ","05/03/2026 1:00PM ","05/03/2026 2:00PM ","0.840","0.000"
"05/03/2026 ","05/03/2026 2:00PM ","05/03/2026 3:00PM ","0.840","0.000"
"05/03/2026 ","05/03/2026 3:00PM ","05/03/2026 4:00PM ","0.804","0.000"
"05/03/2026 ","05/03/2026 4:00PM ","05/03/2026 5:00PM ","0.942","0.000"
"05/03/2026 ","05/03/2026 5:00PM ","05/03/2026 6:00PM ","1.122","0.000"
"05/03/2026 ","05/03/2026 6:00PM ","05/03/2026 7:00PM ","1.056","0.000"
"05/03/2026 ","05/03/2026 7:00PM ","05/03/2026 8:00PM ","0.744","0.000"
"05/03/2026 ","05/03/2026 8:00PM ","05/03/2026 9:00PM ","0.894","0.000"
"05/03/2026 ","05/03/2026 9:00PM ","05/03/2026 10:00PM ","0.642","0.000"
"05/03/2026 ","05/03/2026 10:00PM ","05/03/2026 11:00PM ","0.648","0.000"
"05/03/2026 ","05/03/2026 11:00PM ","05/04/2026 12:00AM ","0.600","0.000"
"05/04/2026 ","05/04/2026 12:00AM ","05/04/2026 01:00AM ","0.504","0.000"
"05/04/2026 ","05/04/2026 01:00AM ","05/04/2026 02:00AM ","0.366","0.000"
"05/04/2026 ","05/04/2026 02:00AM ","05/04/2026 03:00AM ","0.378","0.000"
"05/04/2026 ","05/04/2026 03:00AM ","05/04/2026 04:00AM ","0.330","0.000"
"05/04/2026 ","05/04/2026 04:00AM ","05/04/2026 05:00AM ","0.342","0.000"
"05/04/2026 ","05/04/2026 05:00AM ","05/04/2026 06:00AM ","0.318","0.000"
"05/04/2026 ","05/04/2026 06:00AM ","05/04/2026 07:00AM ","0.276","0.000"
"05/04/2026 ","05/04/2026 07:00AM ","05/04/2026 08:00AM ","1.290","0.000"
"05/04/2026 ","05/04/2026 08:00AM ","05/04/2026 09:00AM ","0.702","0.000"
"05/04/2026 ","05/04/2026 09:00AM ","05/04/2026 10:00AM ","0.696","0.000"
"05/04/2026 ","05/04/2026 10:00AM ","05/04/2026 11:00AM ","0.792","0.000"
"05/04/2026 ","05/04/2026 11:00AM ","05/04/2026 12:00PM ","0.726","0.000"
"05/04/2026 ","05/04/2026 12:00PM ","05/04/2026 1:00PM ","0.654","0.000"
"05/04/2026 ","05/04/2026 1:00PM ","05/04/2026 2:00PM ","0.594","0.000"
"05/04/2026 ","05/04/2026 2:00PM ","05/04/2026 3:00PM ","0.612","0.000"
"05/04/2026 ","05/04/2026 3:00PM ","05/04/2026 4:00PM ","0.660","0.000"
"05/04/2026 ","05/04/2026 4:00PM ","05/04/2026 5:00PM ","0.654","0.000"
"05/04/2026 ","05/04/2026 5:00PM ","05/04/2026 6:00PM ","0.594","0.000"
"05/04/2026 ","05/04/2026 6:00PM ","05/04/2026 7:00PM ","0.732","0.000"
"05/04/2026 ","05/04/2026 7:00PM ","05/04/2026 8:00PM ","0.678","0.000"
"05/04/2026 ","05/04/2026 8:00PM ","05/04/2026 9:00PM ","0.828","0.000"
"05/04/2026 ","05/04/2026 9:00PM ","05/04/2026 10:00PM ","0.864","0.000"
"05/04/2026 ","05/04/2026 10:00PM ","05/04/2026 11:00PM ","0.816","0.000"
"05/04/2026 ","05/04/2026 11:00PM ","05/05/2026 12:00AM ","0.978","0.000"
"05/05/2026 ","05/05/2026 12:00AM ","05/05/2026 01:00AM ","0.546","0.000"
"05/05/2026 ","05/05/2026 01:00AM ","05/05/2026 02:00AM ","0.348","0.000"
"05/05/2026 ","05/05/2026 02:00AM ","05/05/2026 03:00AM ","0.342","0.000"
"05/05/2026 ","05/05/2026 03:00AM ","05/05/2026 04:00AM ","0.312","0.000"
"05/05/2026 ","05/05/2026 04:00AM ","05/05/2026 05:00AM ","0.336","0.000"
"05/05/2026 ","05/05/2026 05:00AM ","05/05/2026 06:00AM ","4.824","0.000"
"05/05/2026 ","05/05/2026 06:00AM ","05/05/2026 07:00AM ","8.160","0.000"
"05/05/2026 ","05/05/2026 07:00AM ","05/05/2026 08:00AM ","5.448","0.000"
"05/05/2026 ","05/05/2026 08:00AM ","05/05/2026 09:00AM ","0.546","0.000"
"05/05/2026 ","05/05/2026 09:00AM ","05/05/2026 10:00AM ","0.468","0.000"
"05/05/2026 ","05/05/2026 10:00AM ","05/05/2026 11:00AM ","0.426","0.000"
"05/05/2026 ","05/05/2026 11:00AM ","05/05/2026 12:00PM ","0.522","0.000"
"05/05/2026 ","05/05/2026 12:00PM ","05/05/2026 1:00PM ","0.660","0.000"
"05/05/2026 ","05/05/2026 1:00PM ","05/05/2026 2:00PM ","0.684","0.000"
"05/05/2026 ","05/05/2026 2:00PM ","05/05/2026 3:00PM ","0.702","0.000"
"05/05/2026 ","05/05/2026 3:00PM ","05/05/2026 4:00PM ","0.708","0.000"
"05/05/2026 ","05/05/2026 4:00PM ","05/05/2026 5:00PM ","0.678","0.000"
"05/05/2026 ","05/05/2026 5:00PM ","05/05/2026 6:00PM ","0.732","0.000"
"05/05/2026 ","05/05/2026 6:00PM ","05/05/2026 7:00PM ","0.756","0.000"
"05/05/2026 ","05/05/2026 7:00PM ","05/05/2026 8:00PM ","1.200","0.000"
"05/05/2026 ","05/05/2026 8:00PM ","05/05/2026 9:00PM ","1.044","0.000"
"05/05/2026 ","05/05/2026 9:00PM ","05/05/2026 10:00PM ","0.804","0.000"
"05/05/2026 ","05/05/2026 10:00PM ","05/05/2026 11:00PM ","0.750","0.000"
"05/05/2026 ","05/05/2026 11:00PM ","05/06/2026 12:00AM ","0.696","0.000"
"05/06/2026 ","05/06/2026 12:00AM ","05/06/2026 01:00AM ","0.432","0.000"
"05/06/2026 ","05/06/2026 01:00AM ","05/06/2026 02:00AM ","0.480","0.000"
"05/06/2026 ","05/06/2026 02:00AM ","05/06/2026 03:00AM ","0.378","0.000"
"05/06/2026 ","05/06/2026 03:00AM ","05/06/2026 04:00AM ","0.318","0.000"
"05/06/2026 ","05/06/2026 04:00AM ","05/06/2026 05:00AM ","0.324","0.000"
"05/06/2026 ","05/06/2026 05:00AM ","05/06/2026 06:00AM ","0.510","0.000"
"05/06/2026 ","05/06/2026 06:00AM ","05/06/2026 07:00AM ","0.384","0.000"
"05/06/2026 ","05/06/2026 07:00AM ","05/06/2026 08:00AM ","0.918","0.000"
"05/06/2026 ","05/06/2026 08:00AM ","05/06/2026 09:00AM ","0.594","0.000"
"05/06/2026 ","05/06/2026 09:00AM ","05/06/2026 10:00AM ","0.552","0.000"
"05/06/2026 ","05/06/2026 10:00AM ","05/06/2026 11:00AM ","0.636","0.000"
"05/06/2026 ","05/06/2026 11:00AM ","05/06/2026 12:00PM ","1.350","0.000"
"05/06/2026 ","05/06/2026 12:00PM ","05/06/2026 1:00PM ","0.618","0.000"
"05/06/2026 ","05/06/2026 1:00PM ","05/06/2026 2:00PM ","0.702","0.000"
"05/06/2026 ","05/06/2026 2:00PM ","05/06/2026 3:00PM ","0.996","0.000"
"05/06/2026 ","05/06/2026 3:00PM ","05/06/2026 4:00PM ","0.900","0.000"
"05/06/2026 ","05/06/2026 4:00PM ","05/06/2026 5:00PM ","0.654","0.000"
"05/06/2026 ","05/06/2026 5:00PM ","05/06/2026 6:00PM ","0.648","0.000"
"05/06/2026 ","05/06/2026 6:00PM ","05/06/2026 7:00PM ","0.690","0.000"
"05/06/2026 ","05/06/2026 7:00PM ","05/06/2026 8:00PM ","0.678","0.000"
"05/06/2026 ","05/06/2026 8:00PM ","05/06/2026 9:00PM ","0.810","0.000"
"05/06/2026 ","05/06/2026 9:00PM ","05/06/2026 10:00PM ","0.600","0.000"
"05/06/2026 ","05/06/2026 10:00PM ","05/06/2026 11:00PM ","0.588","0.000"
"05/06/2026 ","05/06/2026 11:00PM ","05/07/2026 12:00AM ","0.666","0.000"
"05/07/2026 ","05/07/2026 12:00AM ","05/07/2026 01:00AM ","0.456","0.000"
"05/07/2026 ","05/07/2026 01:00AM ","05/07/2026 02:00AM ","0.354","0.000"
"05/07/2026 ","05/07/2026 02:00AM ","05/07/2026 03:00AM ","0.378","0.000"
"05/07/2026 ","05/07/2026 03:00AM ","05/07/2026 04:00AM ","0.336","0.000"
"05/07/2026 ","05/07/2026 04:00AM ","05/07/2026 05:00AM ","0.336","0.000"
"05/07/2026 ","05/07/2026 05:00AM ","05/07/2026 06:00AM ","0.306","0.000"
"05/07/2026 ","05/07/2026 06:00AM ","05/07/2026 07:00AM ","0.366","0.000"
"05/07/2026 ","05/07/2026 07:00AM ","05/07/2026 08:00AM ","1.194","0.000"
"05/07/2026 ","05/07/2026 08:00AM ","05/07/2026 09:00AM ","0.570","0.000"
"05/07/2026 ","05/07/2026 09:00AM ","05/07/2026 10:00AM ","0.636","0.000"
"05/07/2026 ","05/07/2026 10:00AM ","05/07/2026 11:00AM ","0.600","0.000"
"05/07/2026 ","05/07/2026 11:00AM ","05/07/2026 12:00PM ","0.588","0.000"
"05/07/2026 ","05/07/2026 12:00PM ","05/07/2026 1:00PM ","0.492","0.000"
"05/07/2026 ","05/07/2026 1:00PM ","05/07/2026 2:00PM ","0.576","0.000"
"05/07/2026 ","05/07/2026 2:00PM ","05/07/2026 3:00PM ","0.504","0.000"
"05/07/2026 ","05/07/2026 3:00PM ","05/07/2026 4:00PM ","0.546","0.000"
"05/07/2026 ","05/07/2026 4:00PM ","05/07/2026 5:00PM ","1.044","0.000"
"05/07/2026 ","05/07/2026 5:00PM ","05/07/2026 6:00PM ","1.026","0.000"
"05/07/2026 ","05/07/2026 6:00PM ","05/07/2026 7:00PM ","0.576","0.000"
"05/07/2026 ","05/07/2026 7:00PM ","05/07/2026 8:00PM ","0.720","0.000"
"05/07/2026 ","05/07/2026 8:00PM ","05/07/2026 9:00PM ","1.830","0.000"
"05/07/2026 ","05/07/2026 9:00PM ","05/07/2026 10:00PM ","1.218","0.000"
"05/07/2026 ","05/07/2026 10:00PM ","05/07/2026 11:00PM ","1.008","0.000"
"05/07/2026 ","05/07/2026 11:00PM ","05/08/2026 12:00AM ","0.774","0.000"
"05/08/2026 ","05/08/2026 12:00AM ","05/08/2026 01:00AM ","0.468","0.000"
"05/08/2026 ","05/08/2026 01:00AM ","05/08/2026 02:00AM ","6.810","0.000"
"05/08/2026 ","05/08/2026 02:00AM ","05/08/2026 03:00AM ","8.136","0.000"
"05/08/2026 ","05/08/2026 03:00AM ","05/08/2026 04:00AM ","8.268","0.000"
"05/08/2026 ","05/08/2026 04:00AM ","05/08/2026 05:00AM ","8.196","0.000"
"05/08/2026 ","05/08/2026 05:00AM ","05/08/2026 06:00AM ","8.118","0.000"
"05/08/2026 ","05/08/2026 06:00AM ","05/08/2026 07:00AM ","8.136","0.000"
"05/08/2026 ","05/08/2026 07:00AM ","05/08/2026 08:00AM ","1.440","0.000"
"05/08/2026 ","05/08/2026 08:00AM ","05/08/2026 09:00AM ","0.630","0.000"
"05/08/2026 ","05/08/2026 09:00AM ","05/08/2026 10:00AM ","0.618","0.000"
"05/08/2026 ","05/08/2026 10:00AM ","05/08/2026 11:00AM ","0.618","0.000"
"05/08/2026 ","05/08/2026 11:00AM ","05/08/2026 12:00PM ","0.900","0.000"
"05/08/2026 ","05/08/2026 12:00PM ","05/08/2026 1:00PM ","1.086","0.000"
"05/08/2026 ","05/08/2026 1:00PM ","05/08/2026 2:00PM ","0.570","0.000"
"05/08/2026 ","05/08/2026 2:00PM ","05/08/2026 3:00PM ","0.696","0.000"
"05/08/2026 ","05/08/2026 3:00PM ","05/08/2026 4:00PM ","1.314","0.000"
"05/08/2026 ","05/08/2026 4:00PM ","05/08/2026 5:00PM ","1.656","0.000"
"05/08/2026 ","05/08/2026 5:00PM ","05/08/2026 6:00PM ","1.284","0.000"
"05/08/2026 ","05/08/2026 6:00PM ","05/08/2026 7:00PM ","1.272","0.000"
"05/08/2026 ","05/08/2026 7:00PM ","05/08/2026 8:00PM ","1.452","0.000"
"05/08/2026 ","05/08/2026 8:00PM ","05/08/2026 9:00PM ","1.494","0.000"
