Energy Usage Information
"For location: DEMO HOUSEHOLD, AGOURA HILLS CA 91301

Meter Reading Information
"Type of readings: Electricity"

Summary of Electric Power Usage Information*
"Your download will contain interval usage data that is currently available for your selected Service Account. Based on how our systems process and categorize usage data, your download may contain usage data of the following types: actual, estimated, validated or missing. "

Detailed Usage
"04/19/2025 ","04/19/2025 05:00AM ","04/19/2025 06:00AM ","8.166","0.000"
"04/19/2025 ","04/19/2025 06:00AM ","04/19/2025 07:00AM ","8.496","0.000"
"04/19/2025 ","04/19/2025 07:00AM ","04/19/2025 08:00AM ","4.410","0.000"
"04/19/2025 ","04/19/2025 08:00AM ","04/19/2025 09:00AM ","0.882","0.000"
"04/19/2025 ","04/19/2025 09:00AM ","04/19/2025 10:00AM ","0.906","0.000"
"04/19/2025 ","04/19/2025 10:00AM ","04/19/2025 11:00AM ","1.050","0.000"
"04/19/2025 ","04/19/2025 11:00AM ","04/19/2025 12:00PM ","1.002","0.000"
"04/19/2025 ","04/19/2025 12:00PM ","04/19/2025 1:00PM ","0.888","0.000"
"04/19/2025 ","04/19/2025 1:00PM ","04/19/2025 2:00PM ","0.576","0.000"
"04/19/2025 ","04/19/2025 2:00PM ","04/19/2025 3:00PM ","0.576","0.000"
"04/19/2025 ","04/19/2025 3:00PM ","04/19/2025 4:00PM ","0.606","0.000"
"04/19/2025 ","04/19/2025 4:00PM ","04/19/2025 5:00PM ","0.594","0.000"
"04/19/2025 ","04/19/2025 5:00PM ","04/19/2025 6:00PM ","0.678","0.000"
"04/19/2025 ","04/19/2025 6:00PM ","04/19/2025 7:00PM ","0.624","0.000"
"04/19/2025 ","04/19/2025 7:00PM ","04/19/2025 8:00PM ","0.672","0.000"
"04/19/2025 ","04/19/2025 8:00PM ","04/19/2025 9:00PM ","0.876","0.000"
"04/19/2025 ","04/19/2025 9:00PM ","04/19/2025 10:00PM ","0.762","0.000"
"04/19/2025 ","04/19/2025 10:00PM ","04/19/2025 11:00PM ","0.618","0.000"
"04/19/2025 ","04/19/2025 11:00PM ","04/20/2025 12:00AM ","0.516","0.000"
"04/20/2025 ","04/20/2025 12:00AM ","04/20/2025 01:00AM ","0.348","0.000"
"04/20/2025 ","04/20/2025 01:00AM ","04/20/2025 02:00AM ","0.468","0.000"
"04/20/2025 ","04/20/2025 02:00AM ","04/20/2025 03:00AM ","0.354","0.000"
"04/20/2025 ","04/20/2025 03:00AM ","04/20/2025 04:00AM ","0.324","0.000"
"04/20/2025 ","04/20/2025 04:00AM ","04/20/2025 05:00AM ","0.312","0.000"
"04/20/2025 ","04/20/2025 05:00AM ","04/20/2025 06:00AM ","0.360","0.000"
"04/20/2025 ","04/20/2025 06:00AM ","04/20/2025 07:00AM ","0.582","0.000"
"04/20/2025 ","04/20/2025 07:00AM ","04/20/2025 08:00AM ","0.792","0.000"
"04/20/2025 ","04/20/2025 08:00AM ","04/20/2025 09:00AM ","0.762","0.000"
"04/20/2025 ","04/20/2025 09:00AM ","04/20/2025 10:00AM ","0.708","0.000"
"04/20/2025 ","04/20/2025 10:00AM ","04/20/2025 11:00AM ","0.900","0.000"
"04/20/2025 ","04/20/2025 11:00AM ","04/20/2025 12:00PM ","1.044","0.000"
"04/20/2025 ","04/20/2025 12:00PM ","04/20/2025 1:00PM ","2.568","0.000"
"04/20/2025 ","04/20/2025 1:00PM ","04/20/2025 2:00PM ","0.870","0.000"
"04/20/2025 ","04/20/2025 2:00PM ","04/20/2025 3:00PM ","0.516","0.000"
"04/20/2025 ","04/20/2025 3:00PM ","04/20/2025 4:00PM ","0.468","0.000"
"04/20/2025 ","04/20/2025 4:00PM ","04/20/2025 5:00PM ","0.462","0.000"
"04/20/2025 ","04/20/2025 5:00PM ","04/20/2025 6:00PM ","0.462","0.000"
"04/20/2025 ","04/20/2025 6:00PM ","04/20/2025 7:00PM ","0.594","0.000"
"04/20/2025 ","04/20/2025 7:00PM ","04/20/2025 8:00PM ","0.564","0.000"
"04/20/2025 ","04/20/2025 8:00PM ","04/20/2025 9:00PM ","0.642","0.000"
"04/20/2025 ","04/20/2025 9:00PM ","04/20/2025 10:00PM ","0.702","0.000"
"04/20/2025 ","04/20/2025 10:00PM ","04/20/2025 11:00PM ","0.540","0.000"
"04/20/2025 ","04/20/2025 11:00PM ","04/21/2025 12:00AM ","0.456","0.000"
"04/21/2025 ","04/21/2025 12:00AM ","04/21/2025 01:00AM ","0.360","0.000"
"04/21/2025 ","04/21/2025 01:00AM ","04/21/2025 02:00AM ","0.318","0.000"
"04/21/2025 ","04/21/2025 02:00AM ","04/21/2025 03:00AM ","0.318","0.000"
"04/21/2025 ","04/21/2025 03:00AM ","04/21/2025 04:00AM ","0.360","0.000"
"04/21/2025 ","04/21/2025 04:00AM ","04/21/2025 05:00AM ","0.318","0.000"
"04/21/2025 ","04/21/2025 05:00AM ","04/21/2025 06:00AM ","0.306","0.000"
"04/21/2025 ","04/21/2025 06:00AM ","04/21/2025 07:00AM ","0.498","0.000"
"04/21/2025 ","04/21/2025 07:00AM ","04/21/2025 08:00AM ","0.882","0.000"
"04/21/2025 ","04/21/2025 08:00AM ","04/21/2025 09:00AM ","0.744","0.000"
"04/21/2025 ","04/21/2025 09:00AM ","04/21/2025 10:00AM ","0.666","0.000"
"04/21/2025 ","04/21/2025 10:00AM ","04/21/2025 11:00AM ","0.654","0.000"
"04/21/2025 ","04/21/2025 11:00AM ","04/21/2025 12:00PM ","0.972","0.000"
"04/21/2025 ","04/21/2025 12:00PM ","04/21/2025 1:00PM ","0.780","0.000"
"04/21/2025 ","04/21/2025 1:00PM ","04/21/2025 2:00PM ","0.774","0.000"
"04/21/2025 ","04/21/2025 2:00PM ","04/21/2025 3:00PM ","0.828","0.000"
"04/21/2025 ","04/21/2025 3:00PM ","04/21/2025 4:00PM ","1.218","0.000"
"04/21/2025 ","04/21/2025 4:00PM ","04/21/2025 5:00PM ","1.026","0.000"
"04/21/2025 ","04/21/2025 5:00PM ","04/21/2025 6:00PM ","0.768","0.000"
"04/21/2025 ","04/21/2025 6:00PM ","04/21/2025 7:00PM ","0.876","0.000"
"04/21/2025 ","04/21/2025 7:00PM ","04/21/2025 8:00PM ","1.152","0.000"
"04/21/2025 ","04/21/2025 8:00PM ","04/21/2025 9:00PM ","1.920","0.000"
"04/21/2025 ","04/21/2025 9:00PM ","04/21/2025 10:00PM ","1.350","0.000"
"04/21/2025 ","04/21/2025 10:00PM ","04/21/2025 11:00PM ","0.930","0.000"
"04/21/2025 ","04/21/2025 11:00PM ","04/22/2025 12:00AM ","0.486","0.000"
"04/22/2025 ","04/22/2025 12:00AM ","04/22/2025 01:00AM ","0.324","0.000"
"04/22/2025 ","04/22/2025 01:00AM ","04/22/2025 02:00AM ","0.324","0.000"
"04/22/2025 ","04/22/2025 02:00AM ","04/22/2025 03:00AM ","0.330","0.000"
"04/22/2025 ","04/22/2025 03:00AM ","04/22/2025 04:00AM ","0.426","0.000"
"04/22/2025 ","04/22/2025 04:00AM ","04/22/2025 05:00AM ","5.586","0.000"
"04/22/2025 ","04/22/2025 05:00AM ","04/22/2025 06:00AM ","8.112","0.000"
"04/22/2025 ","04/22/2025 06:00AM ","04/22/2025 07:00AM ","8.160","0.000"
"04/22/2025 ","04/22/2025 07:00AM ","04/22/2025 08:00AM ","5.298","0.000"
"04/22/2025 ","04/22/2025 08:00AM ","04/22/2025 09:00AM ","0.624","0.000"
"04/22/2025 ","04/22/2025 09:00AM ","04/22/2025 10:00AM ","0.522","0.000"
"04/22/2025 ","04/22/2025 10:00AM ","04/22/2025 11:00AM ","0.504","0.000"
"04/22/2025 ","04/22/2025 11:00AM ","04/22/2025 12:00PM ","0.492","0.000"
"04/22/2025 ","04/22/2025 12:00PM ","04/22/2025 1:00PM ","0.528","0.000"
"04/22/2025 ","04/22/2025 1:00PM ","04/22/2025 2:00PM ","0.942","0.000"
"04/22/2025 ","04/22/2025 2:00PM ","04/22/2025 3:00PM ","0.528","0.000"
"04/22/2025 ","04/22/2025 3:00PM ","04/22/2025 4:00PM ","0.750","0.000"
"04/22/2025 ","04/22/2025 4:00PM ","04/22/2025 5:00PM ","0.672","0.000"
"04/22/2025 ","04/22/2025 5:00PM ","04/22/2025 6:00PM ","0.612","0.000"
"04/22/2025 ","04/22/2025 6:00PM ","04/22/2025 7:00PM ","0.990","0.000"
"04/22/2025 ","04/22/2025 7:00PM ","04/22/2025 8:00PM ","0.792","0.000"
"04/22/2025 ","04/22/2025 8:00PM ","04/22/2025 9:00PM ","1.314","0.000"
"04/22/2025 ","04/22/2025 9:00PM ","04/22/2025 10:00PM ","1.062","0.000"
"04/22/2025 ","04/22/2025 10:00PM ","04/22/2025 11:00PM ","0.774","0.000"
"04/22/2025 ","04/22/2025 11:00PM ","04/23/2025 12:00AM ","0.618","0.000"
"04/23/2025 ","04/23/2025 12:00AM ","04/23/2025 01:00AM ","0.348","0.000"
"04/23/2025 ","04/23/2025 01:00AM ","04/23/2025 02:00AM ","0.324","0.000"
"04/23/2025 ","04/23/2025 02:00AM ","04/23/2025 03:00AM ","0.348","0.000"
"04/23/2025 ","04/23/2025 03:00AM ","04/23/2025 04:00AM ","0.312","0.000"
"04/23/2025 ","04/23/2025 04:00AM ","04/23/2025 05:00AM ","0.306","0.000"
"04/23/2025 ","04/23/2025 05:00AM ","04/23/2025 06:00AM ","0.366","0.000"
"04/23/2025 ","04/23/2025 06:00AM ","04/23/2025 07:00AM ","0.450","0.000"
"04/23/2025 ","04/23/2025 07:00AM ","04/23/2025 08:00AM ","1.068","0.000"
"04/23/2025 ","04/23/2025 08:00AM ","04/23/2025 09:00AM ","1.428","0.000"
"04/23/2025 ","04/23/2025 09:00AM ","04/23/2025 10:00AM ","2.340","0.000"
"04/23/2025 ","04/23/2025 10:00AM ","04/23/2025 11:00AM ","3.408","0.000"
"04/23/2025 ","04/23/2025 11:00AM ","04/23/2025 12:00PM ","4.764","0.000"
"04/23/2025 ","04/23/2025 12:00PM ","04/23/2025 1:00PM ","5.490","0.000"
"04/23/2025 ","04/23/2025 1:00PM ","04/23/2025 2:00PM ","4.572","0.000"
"04/23/2025 ","04/23/2025 2:00PM ","04/23/2025 3:00PM ","4.398","0.000"
"04/23/2025 ","04/23/2025 3:00PM ","04/23/2025 4:00PM ","2.418","0.000"
"04/23/2025 ","04/23/2025 4:00PM ","04/23/2025 5:00PM ","0.810","0.000"
"04/23/2025 ","04/23/2025 5:00PM ","04/23/2025 6:00PM ","0.762","0.000"
"04/23/2025 ","04/23/2025 6:00PM ","04/23/2025 7:00PM ","0.756","0.000"
"04/23/2025 ","04/23/2025 7:00PM ","04/23/2025 8:00PM ","0.816","0.000"
"04/23/2025 ","04/23/2025 8:00PM ","04/23/2025 9:00PM ","0.924","0.000"
"04/23/2025 ","04/23/2025 9:00PM ","04/23/2025 10:00PM ","0.816","0.000"
"04/23/2025 ","04/23/2025 10:00PM ","04/23/2025 11:00PM ","0.768","0.000"
"04/23/2025 ","04/23/2025 11:00PM ","04/24/2025 12:00AM ","0.492","0.000"
"04/24/2025 ","04/24/2025 12:00AM ","04/24/2025 01:00AM ","0.378","0.000"
"04/24/2025 ","04/24/2025 01:00AM ","04/24/2025 02:00AM ","0.348","0.000"
"04/24/2025 ","04/24/2025 02:00AM ","04/24/2025 03:00AM ","0.336","0.000"
"04/24/2025 ","04/24/2025 03:00AM ","04/24/2025 04:00AM ","0.324","0.000"
"04/24/2025 ","04/24/2025 04:00AM ","04/24/2025 05:00AM ","0.342","0.000"
"04/24/2025 ","04/24/2025 05:00AM ","04/24/2025 06:00AM ","0.318","0.000"
"04/24/2025 ","04/24/2025 06:00AM ","04/24/2025 07:00AM ","0.444","0.000"
"04/24/2025 ","04/24/2025 07:00AM ","04/24/2025 08:00AM ","0.966","0.000"
"04/24/2025 ","04/24/2025 08:00AM ","04/24/2025 09:00AM ","0.684","0.000"
"04/24/2025 ","04/24/2025 09:00AM ","04/24/2025 10:00AM ","0.558","0.000"
"04/24/2025 ","04/24/2025 10:00AM ","04/24/2025 11:00AM ","0.468","0.000"
"04/24/2025 ","04/24/2025 11:00AM ","04/24/2025 12:00PM ","0.480","0.000"
"04/24/2025 ","04/24/2025 12:00PM ","04/24/2025 1:00PM ","0.498","0.000"
"04/24/2025 ","04/24/2025 1:00PM ","04/24/2025 2:00PM ","0.468","0.000"
"04/24/2025 ","04/24/2025 2:00PM ","04/24/2025 3:00PM ","0.468","0.000"
"04/24/2025 ","04/24/2025 3:00PM ","04/24/2025 4:00PM ","0.546","0.000"
"04/24/2025 ","04/24/2025 4:00PM ","04/24/2025 5:00PM ","0.648","0.000"
"04/24/2025 ","04/24/2025 5:00PM ","04/24/2025 6:00PM ","0.756","0.000"
"04/24/2025 ","04/24/2025 6:00PM ","04/24/2025 7:00PM ","0.654","0.000"
"04/24/2025 ","04/24/2025 7:00PM ","04/24/2025 8:00PM ","0.756","0.000"
"04/24/2025 ","04/24/2025 8:00PM ","04/24/2025 9:00PM ","0.792","0.000"
"04/24/2025 ","04/24/2025 9:00PM ","04/24/2025 10:00PM ","0.924","0.000"
"04/24/2025 ","04/24/2025 10:00PM ","04/24/2025 11:00PM ","0.816","0.000"
"04/24/2025 ","04/24/2025 11:00PM ","04/25/2025 12:00AM ","0.792","0.000"
"04/25/2025 ","04/25/2025 12:00AM ","04/25/2025 01:00AM ","0.570","0.000"
"04/25/2025 ","04/25/2025 01:00AM ","04/25/2025 02:00AM ","0.504","0.000"
"04/25/2025 ","04/25/2025 02:00AM ","04/25/2025 03:00AM ","0.504","0.000"
"04/25/2025 ","04/25/2025 03:00AM ","04/25/2025 04:00AM ","0.726","0.000"
"04/25/2025 ","04/25/2025 04:00AM ","04/25/2025 05:00AM ","0.624","0.000"
"04/25/2025 ","04/25/2025 05:00AM ","04/25/2025 06:00AM ","0.654","0.000"
"04/25/2025 ","04/25/2025 06:00AM ","04/25/2025 07:00AM ","0.738","0.000"
"04/25/2025 ","04/25/2025 07:00AM ","04/25/2025 08:00AM ","0.906","0.000"
"04/25/2025 ","04/25/2025 08:00AM ","04/25/2025 09:00AM ","6.762","0.000"
"04/25/2025 ","04/25/2025 09:00AM ","04/25/2025 10:00AM ","8.394","0.000"
"04/25/2025 ","04/25/2025 10:00AM ","04/25/2025 11:00AM ","8.388","0.000"
"04/25/2025 ","04/25/2025 11:00AM ","04/25/2025 12:00PM ","4.536","0.000"
"04/25/2025 ","04/25/2025 12:00PM ","04/25/2025 1:00PM ","1.866","0.000"
"04/25/2025 ","04/25/2025 1:00PM ","04/25/2025 2:00PM ","2.898","0.000"
"04/25/2025 ","04/25/2025 2:00PM ","04/25/2025 3:00PM ","3.756","0.000"
"04/25/2025 ","04/25/2025 3:00PM ","04/25/2025 4:00PM ","4.764","0.000"
"04/25/2025 ","04/25/2025 4:00PM ","04/25/2025 5:00PM ","5.586","0.000"
"04/25/2025 ","04/25/2025 5:00PM ","04/25/2025 6:00PM ","5.496","0.000"
"04/25/2025 ","04/25/2025 6:00PM ","04/25/2025 7:00PM ","5.046","0.000"
"04/25/2025 ","04/25/2025 7:00PM ","04/25/2025 8:00PM ","3.306","0.000"
"04/25/2025 ","04/25/2025 8:00PM ","04/25/2025 9:00PM ","0.912","0.000"
"04/25/2025 ","04/25/2025 9:00PM ","04/25/2025 10:00PM ","0.888","0.000"
"04/25/2025 ","04/25/2025 10:00PM ","04/25/2025 11:00PM ","0.768","0.000"
"04/25/2025 ","04/25/2025 11:00PM ","04/26/2025 12:00AM ","0.732","0.000"
"04/26/2025 ","04/26/2025 12:00AM ","04/26/2025 01:00AM ","0.528","0.000"
"04/26/2025 ","04/26/2025 01:00AM ","04/26/2025 02:00AM ","0.384","0.000"
"04/26/2025 ","04/26/2025 02:00AM ","04/26/2025 03:00AM ","0.324","0.000"
"04/26/2025 ","04/26/2025 03:00AM ","04/26/2025 04:00AM ","0.528","0.000"
"04/26/2025 ","04/26/2025 04:00AM ","04/26/2025 05:00AM ","0.450","0.000"
"04/26/2025 ","04/26/2025 05:00AM ","04/26/2025 06:00AM ","0.450","0.000"
"04/26/2025 ","04/26/2025 06:00AM ","04/26/2025 07:00AM ","0.564","0.000"
"04/26/2025 ","04/26/2025 07:00AM ","04/26/2025 08:00AM ","0.990","0.000"
"04/26/2025 ","04/26/2025 08:00AM ","04/26/2025 09:00AM ","0.774","0.000"
"04/26/2025 ","04/26/2025 09:00AM ","04/26/2025 10:00AM ","0.714","0.000"
"04/26/2025 ","04/26/2025 10:00AM ","04/26/2025 11:00AM ","0.792","0.000"
"04/26/2025 ","04/26/2025 11:00AM ","04/26/2025 12:00PM ","0.882","0.000"
"04/26/2025 ","04/26/2025 12:00PM ","04/26/2025 1:00PM ","0.816","0.000"
"04/26/2025 ","04/26/2025 1:00PM ","04/26/2025 2:00PM ","1.236","0.000"
"04/26/2025 ","04/26/2025 2:00PM ","04/26/2025 3:00PM ","0.978","0.000"
"04/26/2025 ","04/26/2025 3:00PM ","04/26/2025 4:00PM ","0.906","0.000"
"04/26/2025 ","04/26/2025 4:00PM ","04/26/2025 5:00PM ","1.044","0.000"
"04/26/2025 ","04/26/2025 5:00PM ","04/26/2025 6:00PM ","0.900","0.000"
"04/26/2025 ","04/26/2025 6:00PM ","04/26/2025 7:00PM ","0.786","0.000"
"04/26/2025 ","04/26/2025 7:00PM ","04/26/2025 8:00PM ","0.882","0.000"
"04/26/2025 ","04/26/2025 8:00PM ","04/26/2025 9:00PM ","0.804","0.000"
"04/26/2025 ","04/26/2025 9:00PM ","04/26/2025 10:00PM ","0.696","0.000"
"04/26/2025 ","04/26/2025 10:00PM ","04/26/2025 11:00PM ","0.504","0.000"
"04/26/2025 ","04/26/2025 11:00PM ","04/27/2025 12:00AM ","0.528","0.000"
"04/27/2025 ","04/27/2025 12:00AM ","04/27/2025 01:00AM ","0.438","0.000"
"04/27/2025 ","04/27/2025 01:00AM ","04/27/2025 02:00AM ","0.408","0.000"
"04/27/2025 ","04/27/2025 02:00AM ","04/27/2025 03:00AM ","0.420","0.000"
"04/27/2025 ","04/27/2025 03:00AM ","04/27/2025 04:00AM ","0.396","0.000"
"04/27/2025 ","04/27/2025 04:00AM ","04/27/2025 05:00AM ","0.402","0.000"
"04/27/2025 ","04/27/2025 05:00AM ","04/27/2025 06:00AM ","0.510","0.000"
"04/27/2025 ","04/27/2025 06:00AM ","04/27/2025 07:00AM ","0.624","0.000"
"04/27/2025 ","04/27/2025 07:00AM ","04/27/2025 08:00AM ","0.504","0.000"
"04/27/2025 ","04/27/2025 08:00AM ","04/27/2025 09:00AM ","0.936","0.000"
"04/27/2025 ","04/27/2025 09:00AM ","04/27/2025 10:00AM ","0.594","0.000"
"04/27/2025 ","04/27/2025 10:00AM ","04/27/2025 11:00AM ","0.948","0.000"
"04/27/2025 ","04/27/2025 11:00AM ","04/27/2025 12:00PM ","0.900","0.000"
"04/27/2025 ","04/27/2025 12:00PM ","04/27/2025 1:00PM ","0.798","0.000"
"04/27/2025 ","04/27/2025 1:00PM ","04/27/2025 2:00PM ","0.792","0.000"
"04/27/2025 ","04/27/2025 2:00PM ","04/27/2025 3:00PM ","0.744","0.000"
"04/27/2025 ","04/27/2025 3:00PM ","04/27/2025 4:00PM ","1.050","0.000"
"04/27/2025 ","04/27/2025 4:00PM ","04/27/2025 5:00PM ","1.176","0.000"
"04/27/2025 ","04/27/2025 5:00PM ","04/27/2025 6:00PM ","0.972","0.000"
"04/27/2025 ","04/27/2025 6:00PM ","04/27/2025 7:00PM ","0.756","0.000"
"04/27/2025 ","04/27/2025 7:00PM ","04/27/2025 8:00PM ","0.810","0.000"
"04/27/2025 ","04/27/2025 8:00PM ","04/27/2025 9:00PM ","2.652","0.000"
"04/27/2025 ","04/27/2025 9:00PM ","04/27/2025 10:00PM ","0.840","0.000"
"04/27/2025 ","04/27/2025 10:00PM ","04/27/2025 11:00PM ","0.636","0.000"
"04/27/2025 ","04/27/2025 11:00PM ","04/28/2025 12:00AM ","0.462","0.000"
"04/28/2025 ","04/28/2025 12:00AM ","04/28/2025 01:00AM ","0.336","0.000"
"04/28/2025 ","04/28/2025 01:00AM ","04/28/2025 02:00AM ","0.306","0.000"
"04/28/2025 ","04/28/2025 02:00AM ","04/28/2025 03:00AM ","0.414","0.000"
"04/28/2025 ","04/28/2025 03:00AM ","04/28/2025 04:00AM ","0.420","0.000"
"04/28/2025 ","04/28/2025 04:00AM ","04/28/2025 05:00AM ","0.546","0.000"
"04/28/2025 ","04/28/2025 05:00AM ","04/28/2025 06:00AM ","0.906","0.000"
"04/28/2025 ","04/28/2025 06:00AM ","04/28/2025 07:00AM ","0.648","0.000"
"04/28/2025 ","04/28/2025 07:00AM ","04/28/2025 08:00AM ","0.810","0.000"
"04/28/2025 ","04/28/2025 08:00AM ","04/28/2025 09:00AM ","6.738","0.000"
"04/28/2025 ","04/28/2025 09:00AM ","04/28/2025 10:00AM ","8.268","0.000"
"04/28/2025 ","04/28/2025 10:00AM ","04/28/2025 11:00AM ","8.448","0.000"
"04/28/2025 ","04/28/2025 11:00AM ","04/28/2025 12:00PM ","0.798","0.000"
"04/28/2025 ","04/28/2025 12:00PM ","04/28/2025 1:00PM ","0.750","0.000"
"04/28/2025 ","04/28/2025 1:00PM ","04/28/2025 2:00PM ","0.756","0.000"
"04/28/2025 ","04/28/2025 2:00PM ","04/28/2025 3:00PM ","0.732","0.000"
"04/28/2025 ","04/28/2025 3:00PM ","04/28/2025 4:00PM ","0.684","0.000"
"04/28/2025 ","04/28/2025 4:00PM ","04/28/2025 5:00PM ","0.660","0.000"
"04/28/2025 ","04/28/2025 5:00PM ","04/28/2025 6:00PM ","0.810","0.000"
"04/28/2025 ","04/28/2025 6:00PM ","04/28/2025 7:00PM ","0.774","0.000"
"04/28/2025 ","04/28/2025 7:00PM ","04/28/2025 8:00PM ","1.092","0.000"
"04/28/2025 ","04/28/2025 8:00PM ","04/28/2025 9:00PM ","0.984","0.000"
"04/28/2025 ","04/28/2025 9:00PM ","04/28/2025 10:00PM ","0.516","0.000"
"04/28/2025 ","04/28/2025 10:00PM ","04/28/2025 11:00PM ","0.666","0.000"
"04/28/2025 ","04/28/2025 11:00PM ","04/29/2025 12:00AM ","0.606","0.000"
"04/29/2025 ","04/29/2025 12:00AM ","04/29/2025 01:00AM ","0.390","0.000"
"04/29/2025 ","04/29/2025 01:00AM ","04/29/2025 02:00AM ","0.342","0.000"
"04/29/2025 ","04/29/2025 02:00AM ","04/29/2025 03:00AM ","0.318","0.000"
"04/29/2025 ","04/29/2025 03:00AM ","04/29/2025 04:00AM ","0.330","0.000"
"04/29/2025 ","04/29/2025 04:00AM ","04/29/2025 05:00AM ","0.336","0.000"
"04/29/2025 ","04/29/2025 05:00AM ","04/29/2025 06:00AM ","0.438","0.000"
"04/29/2025 ","04/29/2025 06:00AM ","04/29/2025 07:00AM ","0.570","0.000"
"04/29/2025 ","04/29/2025 07:00AM ","04/29/2025 08:00AM ","1.146","0.000"
"04/29/2025 ","04/29/2025 08:00AM ","04/29/2025 09:00AM ","0.846","0.000"
"04/29/2025 ","04/29/2025 09:00AM ","04/29/2025 10:00AM ","0.498","0.000"
"04/29/2025 ","04/29/2025 10:00AM ","04/29/2025 11:00AM ","0.438","0.000"
"04/29/2025 ","04/29/2025 11:00AM ","04/29/2025 12:00PM ","0.462","0.000"
"04/29/2025 ","04/29/2025 12:00PM ","04/29/2025 1:00PM ","0.462","0.000"
"04/29/2025 ","04/29/2025 1:00PM ","04/29/2025 2:00PM ","0.462","0.000"
"04/29/2025 ","04/29/2025 2:00PM ","04/29/2025 3:00PM ","0.468","0.000"
"04/29/2025 ","04/29/2025 3:00PM ","04/29/2025 4:00PM ","0.576","0.000"
"04/29/2025 ","04/29/2025 4:00PM ","04/29/2025 5:00PM ","0.558","0.000"
"04/29/2025 ","04/29/2025 5:00PM ","04/29/2025 6:00PM ","0.498","0.000"
"04/29/2025 ","04/29/2025 6:00PM ","04/29/2025 7:00PM ","0.654","0.000"
"04/29/2025 ","04/29/2025 7:00PM ","04/29/2025 8:00PM ","0.708","0.000"
"04/29/2025 ","04/29/2025 8:00PM ","04/29/2025 9:00PM ","0.666","0.000"
"04/29/2025 ","04/29/2025 9:00PM ","04/29/2025 10:00PM ","1.128","0.000"
"04/29/2025 ","04/29/2025 10:00PM ","04/29/2025 11:00PM ","1.188","0.000"
"04/29/2025 ","04/29/2025 11:00PM ","04/30/2025 12:00AM ","0.852","0.000"
"04/30/2025 ","04/30/2025 12:00AM ","04/30/2025 01:00AM ","0.498","0.000"
"04/30/2025 ","04/30/2025 01:00AM ","04/30/2025 02:00AM ","0.354","0.000"
"04/30/2025 ","04/30/2025 02:00AM ","04/30/2025 03:00AM ","0.348","0.000"
"04/30/2025 ","04/30/2025 03:00AM ","04/30/2025 04:00AM ","0.330","0.000"
"04/30/2025 ","04/30/2025 04:00AM ","04/30/2025 05:00AM ","1.548","0.000"
"04/30/2025 ","04/30/2025 05:00AM ","04/30/2025 06:00AM ","8.082","0.000"
"04/30/2025 ","04/30/2025 06:00AM ","04/30/2025 07:00AM ","8.052","0.000"
"04/30/2025 ","04/30/2025 07:00AM ","04/30/2025 08:00AM ","6.282","0.000"
"04/30/2025 ","04/30/2025 08:00AM ","04/30/2025 09:00AM ","0.660","0.000"
"04/30/2025 ","04/30/2025 09:00AM ","04/30/2025 10:00AM ","0.696","0.000"
"04/30/2025 ","04/30/2025 10:00AM ","04/30/2025 11:00AM ","1.050","0.000"
"04/30/2025 ","04/30/2025 11:00AM ","04/30/2025 12:00PM ","1.470","0.000"
"04/30/2025 ","04/30/2025 12:00PM ","04/30/2025 1:00PM ","0.660","0.000"
"04/30/2025 ","04/30/2025 1:00PM ","04/30/2025 2:00PM ","0.852","0.000"
"04/30/2025 ","04/30/2025 2:00PM ","04/30/2025 3:00PM ","0.816","0.000"
"04/30/2025 ","04/30/2025 3:00PM ","04/30/2025 4:00PM ","0.810","0.000"
"04/30/2025 ","04/30/2025 4:00PM ","04/30/2025 5:00PM ","0.840","0.000"
"04/30/2025 ","04/30/2025 5:00PM ","04/30/2025 6:00PM ","1.704","0.000"
"04/30/2025 ","04/30/2025 6:00PM ","04/30/2025 7:00PM ","0.810","0.000"
"04/30/2025 ","04/30/2025 7:00PM ","04/30/2025 8:00PM ","0.816","0.000"
"04/30/2025 ","04/30/2025 8:00PM ","04/30/2025 9:00PM ","0.876","0.000"
"04/30/2025 ","04/30/2025 9:00PM ","04/30/2025 10:00PM ","0.630","0.000"
"04/30/2025 ","04/30/2025 10:00PM ","04/30/2025 11:00PM ","0.528","0.000"
"04/30/2025 ","04/30/2025 11:00PM ","05/01/2025 12:00AM ","0.462","0.000"
"05/01/2025 ","05/01/2025 12:00AM ","05/01/2025 01:00AM ","0.348","0.000"
"05/01/2025 ","05/01/2025 01:00AM ","05/01/2025 02:00AM ","0.492","0.000"
"05/01/2025 ","05/01/2025 02:00AM ","05/01/2025 03:00AM ","0.396","0.000"
"05/01/2025 ","05/01/2025 03:00AM ","05/01/2025 04:00AM ","0.330","0.000"
"05/01/2025 ","05/01/2025 04:00AM ","05/01/2025 05:00AM ","0.336","0.000"
"05/01/2025 ","05/01/2025 05:00AM ","05/01/2025 06:00AM ","0.312","0.000"
"05/01/2025 ","05/01/2025 06:00AM ","05/01/2025 07:00AM ","0.312","0.000"
"05/01/2025 ","05/01/2025 07:00AM ","05/01/2025 08:00AM ","1.092","0.000"
"05/01/2025 ","05/01/2025 08:00AM ","05/01/2025 09:00AM ","0.618","0.000"
"05/01/2025 ","05/01/2025 09:00AM ","05/01/2025 10:00AM ","0.540","0.000"
"05/01/2025 ","05/01/2025 10:00AM ","05/01/2025 11:00AM ","0.546","0.000"
